iter	MultiClassOneVsAll
7131	0.06361561205
7132	0.063609376
7133	0.06359990815
7134	0.06359390627
7135	0.06358941006
7136	0.06358300242
7137	0.06357923127
7138	0.06357244918
7139	0.06356318302
7140	0.06355575845
7141	0.06354832243
7142	0.06353524531
7143	0.06352737148
7144	0.06351497169
7145	0.06350478038
7146	0.06349424806
7147	0.06348716182
7148	0.06347650188
7149	0.06346893252
7150	0.0634608573
7151	0.06345475118
7152	0.06344365766
7153	0.06343418472
7154	0.063429803
7155	0.06342125314
7156	0.06341474647
7157	0.06340498958
7158	0.06339853832
7159	0.0633945501
7160	0.06339060389
7161	0.06338441689
7162	0.06338137396
7163	0.06337778284
7164	0.06337236028
7165	0.06336787731
7166	0.06336507292
7167	0.06336141922
7168	0.06335877822
7169	0.06335451979
7170	0.0633476544
7171	0.06334202999
7172	0.06333938035
7173	0.06332996244
7174	0.0633234564
7175	0.06331628299
7176	0.06330867369
7177	0.06330222927
7178	0.06329490481
7179	0.0632918713
7180	0.06328251609
7181	0.06327564488
7182	0.06326882047
7183	0.06325893536
7184	0.06325369294
7185	0.06324375516
7186	0.06323561804
7187	0.06322904533
7188	0.06322049622
7189	0.06321641553
7190	0.06320141392
7191	0.06318972916
7192	0.06318111088
7193	0.06317150897
7194	0.06316535557
7195	0.06315400849
7196	0.06314680718
7197	0.06313913423
7198	0.06313071914
7199	0.06312563692
7200	0.06312185829
7201	0.06311544976
7202	0.06310836732
7203	0.06310642095
7204	0.06309307646
7205	0.06308770285
7206	0.06307989956
7207	0.06306917983
7208	0.06306370739
7209	0.06305462575
7210	0.06304891385
7211	0.06304565946
7212	0.06303888011
7213	0.06303249172
7214	0.06302577464
7215	0.06302063551
7216	0.06301376659
7217	0.06300256773
7218	0.06298642966
7219	0.06297943618
7220	0.06296849675
7221	0.06296306357
7222	0.06295577912
7223	0.06294567441
7224	0.06293880134
7225	0.06293157143
7226	0.06292355143
7227	0.06291680891
7228	0.06291173739
7229	0.06290925674
7230	0.06290706586
7231	0.0628981709
7232	0.06289588374
7233	0.06289086727
7234	0.06288349244
7235	0.06287703728
7236	0.06287282044
7237	0.06286841038
7238	0.06285668914
7239	0.062849043
7240	0.06284071649
7241	0.06283791327
7242	0.06283348877
7243	0.06282582486
7244	0.06281475386
7245	0.06280589492
7246	0.06279928374
7247	0.06279049262
7248	0.06277645596
7249	0.06277099283
7250	0.06276544205
7251	0.06276160342
7252	0.0627529522
7253	0.06275054417
7254	0.0627441943
7255	0.06273727155
7256	0.06273476551
7257	0.06273061113
7258	0.06271816873
7259	0.06271372203
7260	0.06270839011
7261	0.06270538898
7262	0.0627009734
7263	0.06268836902
7264	0.06267991757
7265	0.06266888207
7266	0.06266369682
7267	0.06265517554
7268	0.06264922623
7269	0.06264408428
7270	0.06264084797
7271	0.06263301714
7272	0.06262594473
7273	0.06261390822
7274	0.06260991234
7275	0.06260496795
7276	0.06260045628
7277	0.0625937505
7278	0.06258845005
7279	0.06257837472
7280	0.06256925256
7281	0.06255653224
7282	0.06255191338
7283	0.06254496552
7284	0.06253703895
7285	0.0625266262
7286	0.06251796644
7287	0.06251278785
7288	0.06250725524
7289	0.06249791444
7290	0.06248577868
7291	0.06247833205
7292	0.0624718925
7293	0.06246675265
7294	0.06245673594
7295	0.06245175297
7296	0.06244764776
7297	0.06243894814
7298	0.06242919874
7299	0.06242248196
7300	0.06241208647
7301	0.06240405146
7302	0.06240175034
7303	0.06239737103
7304	0.06239118928
7305	0.0623834125
7306	0.06237705698
7307	0.06236544676
7308	0.06235679527
7309	0.06234669922
7310	0.06233915534
7311	0.06232887956
7312	0.06232512741
7313	0.06232154042
7314	0.06231752268
7315	0.06230677665
7316	0.06229932375
7317	0.06228982652
7318	0.06228094586
7319	0.06227105676
